adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/u1WTmesgTRmCaY7wBbFqledAIxS.jpg,,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",http://www.miramax.com/movie/ready-to-wear/,3586,tt0110907,en,Prêt-à-Porter,"Paris Fashion Week draws the usual bunch of people; designers, reporters, models, magazine editors, photographers. Follows the various storylines of these characters, centering around a murder investigation of a prominent fashion figure. Features an all-star cast.",5.609,/duZ9hdocJ8mnUl4ShXISZMgGUq3.jpg,"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-23,11300653,133.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,"At the world's hottest fashion show, there's been a murder and now everyone's a suspect. If you've got something to hide, you'll need something to wear.",Ready to Wear,False,5.3,82
False,/tckP4mp0w41iofygwT0THPArp0J.jpg,,12000000,"[{'id': 28, 'name': 'Action'}]",,10173,tt0100114,en,Marked for Death,"Just retired from the Drug Enforcement Agency, John Hatcher returns to his hometown and quickly discovers that drugs have infiltrated his old neighborhood. Determined to drive the dealers out, Hatcher crosses paths with a ferocious Jamaican drug lord who vows that Hatcher and his family are now marked for death.",10.111,/m1j9lmBRdQfCsgvFQFbwSr7uFiD.jpg,"[{'id': 3495, 'logo_path': None, 'name': 'Steamroller Productions', 'origin_country': ''}, {'id': 23308, 'logo_path': None, 'name': 'Victor & Grais Productions', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-10-05,46044400,94.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,He's a good cop. In a bad mood.,Marked for Death,False,5.7,200
False,/smykOwoFyGXYXY5NBsDeQeafaoU.jpg,,4,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",http://www.madonna.com,10174,tt0102370,en,Madonna: Truth or Dare,"From the rain of Japan, through threats of arrest for 'public indecency' in Canada, and a birthday tribute to her father in Detroit, this documentary follows Madonna on her 1990 'Blond Ambition' concert tour. Filmed in black and white, with the concert pieces in glittering MTV color, it is an intimate look at the work of the music performer, from a prayer circle with the dancers before each performance to bed games with the dance troupe afterwards.",4.828,/gGl1TvzDzrfA5HhRQwvwzW55CXv.jpg,"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 2188, 'logo_path': None, 'name': 'Artisan Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-05-10,29,119.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Madonna: Truth or Dare,False,6.5,62
False,/vliEWewpn01NeKA41pJ1o6lHsC3.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,99002,tt0117221,fr,Nénette et Boni,"Teenage siblings Nenette and Boni were raised apart as a result of their parents' divorce. Their mother, who doted on her son Boni, has died. He works for an interesting couple as a pizza baker, and is surprised and enraged when his younger sister, having run away from boarding school, suddenly turns up. There's a problem that they must confront.",1.097,/bTGh7f0qY7JIw68FuMU32QMCtx8.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",1997-01-29,0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Nenette and Boni,False,7.3,11
False,/d4rieIxLyDzvQhztnC8jMEJ2B4o.jpg,,0,"[{'id': 35, 'name': 'Comedy'}]",,31535,tt0118836,en,Chairman of the Board,A surfer becomes the head of a major company.,2.09,/p4ZkJG5iTrZYKNQKEM1PQYYsYTl.jpg,"[{'id': 54684, 'logo_path': None, 'name': '101st Street Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-03-13,0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Work sucks!,Chairman of the Board,False,3.1,21
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,124606,tt0109266,en,Bang,"A young woman in L.A. is having a bad day: she's evicted, an audition ends with a producer furious she won't trade sex for the part, and a policeman nabs her for something she didn't do, demanding fellatio to release her. She snaps, grabs his gun, takes his uniform, and leaves him cuffed to a tree where he's soon having a defenseless chat with a homeless man. She takes off on the cop's motorcycle and, for an afternoon, experiences a cop's life. She talks a young man out of suicide and then is plunged into violence after a friendly encounter with two ""vatos."" She is torn between self-protection and others' expectations. Is there any resolution for her torrent of feelings?",0.6,/xqWEBDhXjnJJ3NzrvMjzEzePcu.jpg,"[{'id': 26598, 'logo_path': None, 'name': 'FM Entertainment', 'origin_country': 'US'}, {'id': 10571, 'logo_path': None, 'name': 'Asylum Films', 'origin_country': ''}, {'id': 40739, 'logo_path': None, 'name': 'Eagle Eye Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-09,0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes you've got to break the rules,Bang,False,6.0,1
False,/4aEmYE3Mojuf8fwLT4dHRFCa6L7.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,64562,tt0119845,en,Other Voices Other Rooms,"Truman Capote's semi-autobiographical first novel about coming of age in the Deep South during the 1930s centers on 13-year-old Joel Sansom (David Speck), who reunites with his estranged father at the family's shabby plantation, where he must contend with his father's feisty mistress and a strange cousin. Against this less-than-ideal backdrop, Joel slowly matures into an upstanding young man.",0.6,/RcmIse7F0PDUKVPKcOljfUKCQK.jpg,[],[],1995-09-15,0,94.0,[],Released,,Other Voices Other Rooms,False,10.0,2
False,/2bLYF9OzwiZm9CfHPDwCQIa8EwD.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,52537,tt0117994,en,Twisted,"This retelling of Charles Dickens's Oliver Twist may be populated by drug pushers, pimps and prostitutes, but the book's classic themes remain the same. Caught under the thumb of a lecherous brothel owner, 10-year-old Lee befriends an aspiring musician named Angel who helps him escape his servitude and sends a maternal drag queen to vanquish the boy's enemies.",0.6,/stkOEI512GDt9TAkWsLqjX3cPVx.jpg,"[{'id': 29892, 'logo_path': None, 'name': 'Don Quixote', 'origin_country': ''}, {'id': 107482, 'logo_path': None, 'name': 'Miravista Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-11-14,0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"""Oliver Twist"" re-imagined with hustlers, addicts and drag queens.",Twisted,False,4.5,1
False,,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,12799,tt0118230,fr,À Toute vitesse,"A brief extract of four kids' lives somewhere in France. Quentin, who won a writers contest and now pays more attention to his career as an author than to his friends, beautiful Julie, his girl-friend, much more mature than she looks, falling in love with Quentin's very best friend Jimmy, who is kind of stuck in his unability of self-expression and grown up under bad social circumstances. And there is the shy boy Samir, exiled from Algeria, who lost his ""brother"" and only friend some time ago. Samir heavily falls in love with Quentin, but he can't handle it...",3.616,/pVmbZ54aZd4BcRfwNe4WtsOZuFS.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",1996-09-25,0,85.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Full Speed,False,6.6,7
False,/qzH1yszhgTlT64tS24yBDPGaeHq.jpg,,98000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",,1408,tt0112760,en,Cutthroat Island,"Morgan Adams and her slave, William Shaw, are on a quest to recover the three portions of a treasure map. Unfortunately, the final portion is held by her murderous uncle, Dawg. Her crew is skeptical of her leadership abilities, so she must complete her quest before they mutiny against her. This is made yet more difficult by the efforts of the British crown to end her pirate raids.",8.693,/hYdeBZ4BFXivdouxLfQGWNE6zRx.jpg,"[{'id': 183, 'logo_path': None, 'name': 'Le Studio Canal+', 'origin_country': ''}, {'id': 415, 'logo_path': None, 'name': 'Laurence Mark Productions', 'origin_country': ''}, {'id': 21, 'logo_path': '/mjofSXiHpG5t6KYmU4l4FrUhT7m.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 275, 'logo_path': '/2MxNWlN5b3UXt1OfmznsWEQzFwq.png', 'name': 'Carolco Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-12-22,10017322,119.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,The Course Has Been Set. There Is No Turning Back. Prepare Your Weapons. Summon Your Courage. Discover the Adventure of a Lifetime!,Cutthroat Island,False,5.9,248
False,/m1LUdsYnFThcrbvRzlpbsFioEQT.jpg,"{'id': 23026, 'name': 'Ghost in the Shell Collection', 'poster_path': '/xEQVBrAd1hWtwCeK39RQ84CRqB7.jpg', 'backdrop_path': '/xt0E8CHXzLxEoiPqrjZMRrM4Izi.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",,9323,tt0113568,ja,GHOST IN THE SHELL,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",19.711,/9gC88zYUBARRSThcG93MvW14sqx.jpg,"[{'id': 528, 'logo_path': '/fO3Aof3lXQclYpBByYC8aneTXwA.png', 'name': 'Bandai Visual', 'origin_country': 'JP'}, {'id': 529, 'logo_path': '/rwB6w2aPENQbx756pBWSw44Ouk.png', 'name': 'Production I.G', 'origin_country': 'JP'}, {'id': 59118, 'logo_path': '/3KwKCviJ67dCm7m740cdaLt1VS8.png', 'name': 'Kodansha', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1995-11-18,2287714,83.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,It found a voice... Now it needs a body.,Ghost in the Shell,False,7.9,1518
False,/oslaee3VX9kJAjVezbjZKlEJDzn.jpg,"{'id': 97456, 'name': 'The Hunchback of Notre Dame Collection', 'poster_path': '/vX0k6lP6tBi8XHdvNtOvsbNgyxM.jpg', 'backdrop_path': '/oAq4tE4fTXfsWz35kyajoWNzHfo.jpg'}",100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,10545,tt0116583,en,The Hunchback of Notre Dame,"When Quasimodo defies the evil Frollo and ventures out to the Festival of Fools, the cruel crowd jeers him. Rescued by fellow outcast the gypsy Esmeralda, Quasi soon finds himself battling to save the people and the city he loves.",15.754,/r7V92gY3AMO6li17MmGTixAnFcv.jpg,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-21,100138851,91.0,"[{'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Join the party!,The Hunchback of Notre Dame,False,7.0,2768
False,/sSUv0ik3suFK4ZzQQEwr7Z8Vt2e.jpg,,0,"[{'id': 35, 'name': 'Comedy'}]",,78285,tt0103207,fr,La vieille qui marchait dans la mer,La vieille qui marchait dans la mer (English: The Old Lady Who Walked in the Sea) is a 1991 French film directed by Laurent Heynemann and written by Heynemann and Dominique Roulet. It won the 1992 César Award for Best Actress.,1.428,/nxSZgomA1uvK9sLbr5tG8iKS68H.jpg,"[{'id': 16772, 'logo_path': None, 'name': 'Little Bear', 'origin_country': ''}, {'id': 875, 'logo_path': None, 'name': 'Films A2', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1991-09-18,0,,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Old Lady Who Walked in the Sea,False,5.7,6
False,/bSMCOd2ySz3cfPy6KZvL7UovdBO.jpg,,1000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",,12238,tt0119784,en,The Night Flier,"Two investigative reporters for a tabloid magazine track down across country ""The Night Flier"", a serial killer who travels by private plane stalking victims in rural airports. One of the reporters, Richard Dees, begins to suspect that ""the Night Flier could perhaps be a vampire""",6.254,/s50uysCw1US4JpeWwAJ8PhXbAEW.jpg,"[{'id': 572, 'logo_path': None, 'name': 'New Amsterdam Entertainment', 'origin_country': ''}, {'id': 22269, 'logo_path': None, 'name': 'Stardust International', 'origin_country': ''}, {'id': 6246, 'logo_path': None, 'name': 'Medusa Film', 'origin_country': 'IT'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-04-30,91549,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Never believe what you publish...Never publish what you believe.,The Night Flier,False,5.9,103
False,/l9eGd6Ide9JoLK9hDZdlT6R0eAV.jpg,,55000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,8860,tt0119664,en,Metro,"Roper, a hostage negotiator catches a murderous bank robber after a blown heist. The bank robber escapes and immediately goes after the man who put him behind bars.",9.102,/5fLP5go9bMQImOZUo72YLcHspau.jpg,"[{'id': 175, 'logo_path': '/trtXLj3zv8T9ke1Vhw4SCkkM4JJ.png', 'name': 'Caravan Pictures', 'origin_country': 'US'}, {'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-01-16,31987563,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,San Francisco's top police hostage negotiator is about to get more than he ever bargained for.,Metro,False,5.5,245
False,/wsQQ1hOlNCzIjMzQw26RReULylS.jpg,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,12489,tt0119225,en,Gridlock'd,"After a friend overdoses, Spoon and Stretch decide to kick their drug habits and attempt to enroll in a government detox program. Their efforts are hampered by seemingly endless red tape, as they are shuffled from one office to another while being chased by drug dealers and the police.",8.106,/j8ApQ7sHEeqTAJEPGh6WinKTZJx.jpg,"[{'id': 1382, 'logo_path': '/sOg7LGESPH5vCTOIdbMhLuypoLL.png', 'name': 'PolyGram Filmed Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-01-29,0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Life is a traffic jam.,Gridlock'd,False,6.8,93
False,/ov7hIs5M5yEFgPc4ztlYccln6ng.jpg,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}]",,26258,tt0112602,en,Bushwhacked,"A inept courier realises he has been used by criminals to deliver money. On the run from both the criminals and police, he poses as a Scout leader and leads a scout group on a hike through the mountains.",6.271,/A4UQ0y2kj4ZXrBP0MXYazd69xp2.jpg,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-04,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"They wanted a great adventure. What they got was ""Mad Max"" Grabelski.",Bushwhacked,False,5.3,57
False,/bQAhu8V030E7b5zv5O1uBytCDV1.jpg,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",,11853,tt0109198,en,Bad Girls,"Four former harlots try to leave the wild west (Colorado, to be exact) and head north to make a better life for themselves. Unfortunately someone from Cody's past won't let it happen that easily.",8.148,/eaGOVOI4BZG7xFOzMdDpfAhDOWJ.jpg,"[{'id': 89311, 'logo_path': None, 'name': 'Ruddy Morgan Organization, The', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-04-22,15240435,99.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,It was a dangerous time to be a woman. And a good time to have friends.,Bad Girls,False,5.0,99
False,/qCtIniHZMXDZxqtlbzXXorPdveV.jpg,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,26203,tt0109297,en,Blink,"Emma is an attractive girl in her 20s who has been blind for 20 years. A new type of eye operation partially restores her sight, but she is having problems: sometimes she doesn't ""remember"" what she's seen until later. One night she is awakened by a commotion upstairs. Peering out of her door, she sees a shadowy figure descending the stairs. Convinced that her neighbour has been murdered she approaches the police, only to find that she is unsure if it was just her new eyes playing tricks on her.",5.384,/yNlatJk6C2zYTqAUkaxtBJQKQSf.jpg,"[{'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-01-26,16668552,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"What you can't see, can kill you.",Blink,False,6.4,65
False,/33vq1vmNz16ENpR6fdFhD4KJUoS.jpg,,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,9024,tt0106941,en,For Love or Money,"New York concierge Doug Ireland wants to go into business for himself and refurbish a hotel on Roosevelt Island, N.Y., but he needs an investor. With a few weeks left before his option on the site runs out, Doug agrees to help wealthy Christian Hanover conceal his affair with salesgirl Andy Hart from his wife. Despite his own attraction to Andy, Doug tries to stay focused on getting Christian to invest $3 million in his project.",9.359,/3F9JbiWYjUSWAttYfp8oWYHq5EN.jpg,"[{'id': 23, 'logo_path': '/mkxNjThahj5pvntvYKVpMbWXm3D.png', 'name': 'Imagine Entertainment', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-10-01,11146270,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He thought there was nothing as seductive as money. He was wrong.,For Love or Money,False,6.1,139
False,/nvHwfxlzQ5hgIltzMbJC38cjYin.jpg,"{'id': 153948, 'name': 'Best of the Best Collection', 'poster_path': '/4I3QETfSJAyehWlclsrRbqXn2sU.jpg', 'backdrop_path': '/orC5lXKZTsitJguQFVxJcEhcTc.jpg'}",0,"[{'id': 28, 'name': 'Action'}]",,36555,tt0112483,en,Best of the Best 3: No Turning Back,"Tommy Lee (Phillip Rhee) comes to visit his sister and finds that the town is being overrun with members of the Arian brotherhood. These Arian brothers certainly weren't expecting a Taekwondo expert to show up. Tommy and his sister's husband played by Christopher Mcdonald team up to stop the racism. whats better than watching neo-nazis get the crap kicked out of them? when the person kicking the crap out of them is dressed like homie the killer clown, complete with big red shoes and a foam nose. and thats just ONE of the MANY many many many many many cinematic jewels contained within this action packed blessing to the silver screen.this is the best worst martial arts film since sonny chiba's street fighter! you don't believe me? see for yourself namby-pants and check out the best of the best 3. now!!!",2.977,/2n3J86IO8ftltwpCQxKQdTquWft.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-17,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Best of the Best 3: No Turning Back,False,5.6,20
