"Person","item"
7605,"UHT-milk"
7605,"rolls/buns"
7606,"citrus fruit"
7606,"tropical fruit"
7606,"onions"
7606,"other vegetables"
7606,"pastry"
7606,"bottled water"
7606,"bathroom cleaner"
7606,"newspapers"
7607,"other vegetables"
7607,"butter"
7607,"bottled water"
7607,"detergent"
7608,"whole milk"
7608,"frozen meals"
7608,"mustard"
7608,"canned fish"
7608,"bottled beer"
7609,"bottled beer"
7610,"onions"
7610,"brown bread"
7611,"whole milk"
7611,"curd"
7611,"yogurt"
7611,"artif. sweetener"
7611,"rum"
7611,"hygiene articles"
7611,"napkins"
7611,"photo/film"
7612,"cookware"
7613,"beef"
7613,"citrus fruit"
7613,"other vegetables"
7614,"chicken"
7614,"grapes"
7615,"sausage"
7615,"berries"
7615,"whipped/sour cream"
7615,"shopping bags"
7616,"baking powder"
7616,"coffee"
7616,"canned beer"
7617,"rolls/buns"
7618,"long life bakery product"
7619,"cookware"
7620,"pip fruit"
7620,"grapes"
7620,"yogurt"
7620,"hard cheese"
7620,"napkins"
7621,"citrus fruit"
7621,"frozen meals"
7621,"canned beer"
7621,"red/blush wine"
7622,"hamburger meat"
7622,"pickled vegetables"
7622,"hygiene articles"
7623,"chicken"
7623,"root vegetables"
7624,"beef"
7624,"instant coffee"
7625,"soda"
7626,"ham"
7626,"berries"
7626,"onions"
7626,"whole milk"
7626,"butter milk"
7626,"yogurt"
7626,"whipped/sour cream"
7626,"cream cheese "
7626,"mayonnaise"
7626,"pastry"
7626,"semi-finished bread"
7626,"chocolate"
7626,"specialty chocolate"
7626,"hygiene articles"
7626,"cling film/bags"
7627,"citrus fruit"
7627,"root vegetables"
7627,"rolls/buns"
7628,"hygiene articles"
7629,"citrus fruit"
7629,"tropical fruit"
7629,"dessert"
7629,"fruit/vegetable juice"
7630,"bottled beer"
7630,"light bulbs"
7631,"photo/film"
7632,"soda"
7633,"sausage"
7633,"rolls/buns"
7633,"soda"
7633,"chocolate"
7634,"whole milk"
7635,"citrus fruit"
7635,"yogurt"
7635,"soda"
7636,"cat food"
7636,"soda"
7636,"candy"
7637,"rolls/buns"
7637,"pastry"
7637,"candy"
7638,"cake bar"
7638,"specialty chocolate"
7639,"yogurt"
7639,"long life bakery product"
7640,"frankfurter"
7640,"pork"
7640,"tropical fruit"
7640,"pip fruit"
7640,"other vegetables"
7640,"whole milk"
7640,"dessert"
7640,"whipped/sour cream"
7640,"cream cheese "
7640,"frozen meals"
7640,"cat food"
7640,"salty snack"
7640,"cake bar"
7640,"chewing gum"
7640,"specialty bar"
7640,"seasonal products"
7641,"sausage"
7641,"ham"
7641,"citrus fruit"
7641,"root vegetables"
7641,"other vegetables"
7641,"whole milk"
7641,"soft cheese"
7641,"processed cheese"
7641,"frozen vegetables"
7641,"salt"
7641,"oil"
7641,"margarine"
7641,"soda"
7641,"fruit/vegetable juice"
7641,"bottled beer"
7641,"chocolate"
7642,"frozen meals"
7642,"specialty bar"
7643,"whole milk"
7644,"sausage"
7644,"tropical fruit"
7644,"berries"
7644,"yogurt"
7644,"shopping bags"
7645,"pork"
7645,"packaged fruit/vegetables"
7645,"ice cream"
7645,"oil"
7645,"detergent"
7646,"root vegetables"
7646,"other vegetables"
7646,"canned fish"
7646,"shopping bags"
7647,"waffles"
7648,"berries"
7648,"root vegetables"
7648,"whole milk"
7648,"butter"
7648,"rolls/buns"
7648,"salty snack"
7649,"hamburger meat"
7649,"frozen meals"
7649,"red/blush wine"
7650,"waffles"
7651,"chicken"
7651,"frozen vegetables"
7651,"soda"
7651,"canned beer"
7651,"hygiene articles"
7652,"chicken"
7652,"tropical fruit"
7652,"root vegetables"
7652,"whole milk"
7652,"white bread"
7652,"specialty bar"
7652,"shopping bags"
7653,"frankfurter"
7653,"whole milk"
7653,"dessert"
7653,"white bread"
7653,"shopping bags"
7654,"cooking chocolate"
7655,"pork"
7655,"canned beer"
7656,"root vegetables"
7656,"whole milk"
7656,"rolls/buns"
7656,"zwieback"
7656,"newspapers"
7657,"cream cheese "
7657,"brown bread"
7658,"chocolate"
7659,"brown bread"
7659,"hair spray"
7660,"chicken"
7660,"other vegetables"
7660,"whole milk"
7660,"curd"
7660,"long life bakery product"
7661,"turkey"
7661,"roll products "
7661,"dishes"
7662,"other vegetables"
7662,"whole milk"
7662,"cake bar"
7662,"detergent"
7663,"grapes"
7664,"frozen potato products"
7664,"ketchup"
7664,"chocolate"
7664,"hygiene articles"
7664,"shopping bags"
7665,"dog food"
7665,"pet care"
7665,"shopping bags"
7666,"hamburger meat"
7666,"whole milk"
7666,"butter"
7666,"UHT-milk"
7666,"cat food"
7666,"pet care"
7666,"detergent"
7667,"tropical fruit"
7667,"bottled beer"
7668,"citrus fruit"
7669,"sausage"
7669,"whole milk"
7669,"curd"
7669,"cat food"
7670,"pip fruit"
7670,"yogurt"
7670,"brown bread"
7671,"tropical fruit"
7671,"curd"
7671,"yogurt"
7671,"whipped/sour cream"
7672,"frankfurter"
7672,"frozen potato products"
7672,"rolls/buns"
7672,"specialty fat"
7673,"sausage"
7674,"baking powder"
7675,"bottled water"
7676,"root vegetables"
7677,"bottled beer"
7678,"zwieback"
7679,"root vegetables"
7679,"sliced cheese"
7680,"sausage"
7680,"rolls/buns"
7680,"fruit/vegetable juice"
7680,"cake bar"
7681,"condensed milk"
7681,"coffee"
7681,"shopping bags"
7682,"citrus fruit"
7682,"other vegetables"
7682,"beverages"
7682,"snack products"
7683,"other vegetables"
7683,"hard cheese"
7683,"frozen vegetables"
7683,"fruit/vegetable juice"
7683,"long life bakery product"
7684,"pet care"
7685,"yogurt"
7685,"canned beer"
7686,"pip fruit"
7686,"condensed milk"
7686,"bottled beer"
7686,"red/blush wine"
7686,"chocolate"
7686,"shopping bags"
7687,"whole milk"
7687,"brown bread"
7687,"soda"
7687,"bottled beer"
7687,"salty snack"
7687,"long life bakery product"
7687,"chocolate"
7687,"shopping bags"
7688,"other vegetables"
7688,"ice cream"
7689,"meat"
7689,"ice cream"
7689,"rolls/buns"
7689,"soda"
7689,"long life bakery product"
7689,"napkins"
7690,"whole milk"
7691,"rolls/buns"
7691,"dishes"
7692,"ham"
7692,"root vegetables"
7692,"butter"
7692,"UHT-milk"
7692,"rolls/buns"
7692,"pasta"
7692,"sugar"
7692,"coffee"
7692,"soda"
7693,"honey"
7693,"flower (seeds)"
7694,"chicken"
7694,"citrus fruit"
7694,"cat food"
7694,"white wine"
7694,"shopping bags"
7695,"white wine"
7696,"semi-finished bread"
7696,"bottled beer"
7696,"red/blush wine"
7697,"frankfurter"
7697,"pork"
7697,"whole milk"
7697,"yogurt"
7697,"UHT-milk"
7697,"brown bread"
7698,"other vegetables"
7698,"curd"
7698,"whipped/sour cream"
7698,"pastry"
7698,"baking powder"
7698,"canned fruit"
7699,"whole milk"
7699,"pasta"
7699,"long life bakery product"
7699,"chocolate"
7700,"sausage"
7701,"tropical fruit"
7701,"root vegetables"
7701,"whole milk"
7701,"hard cheese"
7701,"curd cheese"
7701,"sugar"
7701,"canned fish"
7702,"other vegetables"
7702,"whole milk"
7702,"soda"
7703,"soda"
7703,"bottled beer"
7704,"specialty bar"
7705,"pork"
7705,"berries"
7705,"whole milk"
7705,"butter"
7705,"yogurt"
7705,"whipped/sour cream"
7705,"hard cheese"
7706,"butter"
7706,"sliced cheese"
7706,"frozen dessert"
7706,"rolls/buns"
7706,"pastry"
7706,"soda"
7706,"bottled beer"
7707,"yogurt"
7707,"napkins"
7708,"tropical fruit"
7708,"pip fruit"
7708,"grapes"
7709,"bottled beer"
7710,"sausage"
7710,"pip fruit"
7710,"berries"
7710,"whole milk"
7710,"curd"
7710,"dessert"
7710,"butter milk"
7710,"yogurt"
7710,"whipped/sour cream"
7710,"soft cheese"
7710,"sliced cheese"
7710,"curd cheese"
7710,"domestic eggs"
7710,"rolls/buns"
7710,"sugar"
7710,"long life bakery product"
7711,"grapes"
7711,"hard cheese"
7712,"pork"
7712,"beef"
7712,"whole milk"
7712,"frozen vegetables"
7712,"sugar"
7712,"canned beer"
7712,"detergent"
7712,"skin care"
7712,"napkins"
7712,"flower (seeds)"
7713,"citrus fruit"
7714,"yogurt"
7714,"liquor (appetizer)"
7714,"nut snack"
7714,"long life bakery product"
7714,"hygiene articles"
7714,"shopping bags"
7715,"brandy"
7715,"liquor"
7715,"liquor (appetizer)"
7715,"long life bakery product"
7715,"dish cleaner"
7715,"napkins"
7715,"dishes"
7715,"shopping bags"
7716,"turkey"
7716,"frozen potato products"
7716,"soda"
7717,"whole milk"
7717,"cake bar"
7718,"finished products"
7718,"grapes"
7718,"other vegetables"
7718,"curd"
7718,"beverages"
7718,"rolls/buns"
7718,"pastry"
7718,"waffles"
7718,"specialty bar"
7719,"onions"
7719,"other vegetables"
7719,"soft cheese"
7719,"hard cheese"
7719,"salad dressing"
7719,"specialty chocolate"
7720,"yogurt"
7720,"specialty chocolate"
7721,"curd"
7721,"seasonal products"
7721,"female sanitary products"
7722,"beef"
7722,"root vegetables"
7722,"onions"
7722,"herbs"
7722,"whole milk"
7722,"curd cheese"
7722,"rolls/buns"
7722,"oil"
7722,"jam"
7722,"bottled water"
7722,"waffles"
7723,"misc. beverages"
7724,"sausage"
7724,"whole milk"
7724,"curd"
7724,"bottled beer"
7725,"citrus fruit"
7725,"whipped/sour cream"
7725,"brown bread"
7725,"bottled water"
7725,"hygiene articles"
7726,"chicken"
7726,"pork"
7726,"herbs"
7726,"other vegetables"
7726,"canned fish"
7726,"misc. beverages"
7726,"napkins"
7726,"newspapers"
7727,"other vegetables"
7727,"butter milk"
7727,"bottled water"
7727,"bottled beer"
7728,"ice cream"
7729,"sausage"
7729,"chicken"
7729,"grapes"
7729,"whole milk"
7729,"cream cheese "
7729,"ice cream"
7729,"domestic eggs"
7729,"pickled vegetables"
7729,"soda"
7729,"chocolate"
7729,"shopping bags"
7730,"tropical fruit"
7730,"whole milk"
7730,"salty snack"
7730,"kitchen towels"
7731,"pip fruit"
7731,"butter"
7731,"soft cheese"
7731,"white bread"
7731,"misc. beverages"
7732,"grapes"
7732,"brown bread"
7733,"berries"
7733,"whole milk"
7734,"bottled water"
7735,"pork"
7735,"tropical fruit"
7735,"nuts/prunes"
7735,"rolls/buns"
7735,"newspapers"
7736,"pork"
7736,"tropical fruit"
7736,"processed cheese"
7736,"specialty vegetables"
7736,"bottled water"
7736,"soda"
7736,"bottled beer"
7737,"sausage"
7737,"rolls/buns"
7738,"rolls/buns"
7739,"whole milk"
7739,"ice cream"
7739,"soda"
7740,"beef"
7740,"citrus fruit"
7740,"grapes"
7740,"berries"
7740,"butter milk"
7740,"yogurt"
7740,"sliced cheese"
7740,"rolls/buns"
7741,"beef"
7741,"soft cheese"
7741,"chewing gum"
7742,"ham"
7742,"tropical fruit"
7742,"root vegetables"
7742,"other vegetables"
7742,"whole milk"
7742,"butter"
7742,"yogurt"
7742,"frozen vegetables"
7742,"frozen dessert"
7742,"frozen potato products"
7742,"white bread"
7742,"pasta"
7742,"honey"
7742,"chewing gum"
7742,"detergent"
7742,"hygiene articles"
7743,"other vegetables"
7743,"butter"
7744,"hamburger meat"
7744,"hard cheese"
7744,"sauces"
7744,"coffee"
7744,"toilet cleaner"
7744,"shopping bags"
7745,"berries"
7745,"whole milk"
7745,"whipped/sour cream"
7745,"pastry"
7745,"soda"
7745,"chewing gum"
7745,"chocolate"
7745,"candy"
7746,"sausage"
7746,"processed cheese"
7746,"white bread"
7747,"citrus fruit"
7747,"other vegetables"
7747,"UHT-milk"
7747,"domestic eggs"
7747,"white bread"
7747,"pickled vegetables"
7748,"whole milk"
7748,"curd"
7748,"yogurt"
7748,"whipped/sour cream"
7748,"margarine"
7749,"citrus fruit"
7750,"bottled water"
7750,"long life bakery product"
7751,"sausage"
7751,"mayonnaise"
7751,"rolls/buns"
7751,"shopping bags"
7752,"meat"
7752,"other vegetables"
7752,"whole milk"
7752,"pastry"
7752,"soda"
7752,"newspapers"
7753,"tropical fruit"
7753,"coffee"
7753,"candy"
7753,"soap"
7753,"shopping bags"
7754,"pip fruit"
7754,"whole milk"
7754,"brown bread"
7754,"fruit/vegetable juice"
7754,"bottled beer"
7754,"red/blush wine"
7754,"shopping bags"
7755,"other vegetables"
7755,"canned beer"
7755,"shopping bags"
7756,"berries"
7756,"frozen vegetables"
7756,"frozen meals"
7757,"other vegetables"
7757,"butter"
7757,"beverages"
7757,"soda"
7757,"photo/film"
7757,"shopping bags"
7758,"frankfurter"
7758,"root vegetables"
7758,"butter milk"
7758,"canned fish"
7758,"bottled beer"
7759,"sausage"
7759,"whole milk"
7759,"domestic eggs"
7759,"sugar"
7759,"coffee"
7759,"napkins"
7759,"newspapers"
7759,"shopping bags"
7760,"meat"
7760,"hamburger meat"
7760,"onions"
7760,"other vegetables"
7760,"condensed milk"
7760,"brown bread"
7761,"yogurt"
7761,"oil"
7761,"pickled vegetables"
7761,"fruit/vegetable juice"
7761,"salty snack"
7761,"hygiene articles"
7762,"canned beer"
7762,"cookware"
7763,"whole milk"
7763,"yogurt"
7763,"cream cheese "
7763,"frozen meals"
7763,"shopping bags"
7764,"sausage"
7764,"other vegetables"
7765,"frankfurter"
7765,"other vegetables"
7766,"frankfurter"
7766,"citrus fruit"
7766,"other vegetables"
7766,"whole milk"
7766,"yogurt"
7766,"zwieback"
7766,"vinegar"
7766,"cleaner"
7767,"sausage"
7767,"citrus fruit"
7767,"tropical fruit"
7767,"root vegetables"
7767,"butter milk"
7767,"brown bread"
7767,"mustard"
7767,"popcorn"
7767,"shopping bags"
7768,"citrus fruit"
7768,"root vegetables"
7768,"other vegetables"
7768,"dessert"
7768,"pastry"
7768,"chocolate"
7768,"dishes"
7768,"candles"
7769,"frozen meals"
7769,"soda"
7769,"napkins"
7770,"sausage"
7770,"citrus fruit"
7770,"whole milk"
7770,"sliced cheese"
7770,"frozen meals"
7770,"white bread"
7770,"chewing gum"
7770,"photo/film"
7771,"whole milk"
7771,"brown bread"
7771,"flower (seeds)"
7772,"ham"
7772,"whole milk"
7772,"sliced cheese"
7772,"spread cheese"
7772,"brown bread"
7772,"pickled vegetables"
7772,"bottled beer"
7772,"shopping bags"
7773,"cling film/bags"
7774,"chicken"
7775,"red/blush wine"
7776,"chicken"
7776,"grapes"
7776,"whole milk"
7776,"yogurt"
7776,"sliced cheese"
7776,"bottled water"
7776,"fruit/vegetable juice"
7777,"hamburger meat"
7777,"root vegetables"
7777,"other vegetables"
7777,"dessert"
7777,"rolls/buns"
7778,"bottled water"
7778,"soda"
7779,"curd"
7779,"whipped/sour cream"
7780,"frankfurter"
7780,"rolls/buns"
7780,"ketchup"
7780,"soda"
7781,"turkey"
7781,"whole milk"
7781,"liquor (appetizer)"
7781,"shopping bags"
7782,"tropical fruit"
7782,"whole milk"
7782,"rolls/buns"
7782,"prosecco"
7782,"salty snack"
7782,"specialty bar"
7783,"other vegetables"
7783,"yogurt"
7783,"whipped/sour cream"
7783,"brown bread"
7783,"margarine"
7783,"shopping bags"
7784,"pip fruit"
7784,"bottled water"
7784,"candy"
7785,"meat"
7785,"rolls/buns"
7785,"soda"
7785,"bottled beer"
7786,"sausage"
7786,"beef"
7786,"root vegetables"
7786,"other vegetables"
7786,"white bread"
7786,"pastry"
7786,"soda"
7786,"shopping bags"
7787,"mayonnaise"
7787,"white wine"
7787,"shopping bags"
7788,"soda"
7788,"specialty chocolate"
7788,"male cosmetics"
7788,"shopping bags"
7789,"pork"
7790,"rolls/buns"
7791,"soda"
7792,"whole milk"
7792,"rolls/buns"
7793,"berries"
7794,"ham"
7795,"rolls/buns"
7795,"liquor"
7796,"rolls/buns"
7796,"canned beer"
7797,"onions"
7797,"whole milk"
7797,"yogurt"
7797,"rolls/buns"
7797,"brown bread"
7797,"fruit/vegetable juice"
7798,"whole milk"
7798,"yogurt"
7798,"domestic eggs"
7798,"baking powder"
7798,"newspapers"
7799,"yogurt"
7799,"condensed milk"
7799,"sliced cheese"
7799,"rolls/buns"
7799,"margarine"
7799,"bottled water"
7799,"soda"
7799,"cling film/bags"
7800,"rolls/buns"
7801,"whole milk"
7802,"rolls/buns"
7803,"rolls/buns"
7803,"bottled beer"
7804,"pip fruit"
7804,"berries"
7804,"other vegetables"
7804,"butter"
7804,"yogurt"
7804,"soda"
7804,"chocolate"
7804,"house keeping products"
7805,"frankfurter"
7805,"whipped/sour cream"
7805,"sugar"
7805,"fruit/vegetable juice"
7805,"napkins"
7805,"newspapers"
7806,"turkey"
7806,"grapes"
7806,"other vegetables"
7806,"hard cheese"
7806,"frozen vegetables"
7806,"rolls/buns"
7806,"misc. beverages"
7806,"newspapers"
7807,"onions"
7807,"other vegetables"
7807,"roll products "
7807,"bottled beer"
7807,"liquor (appetizer)"
7807,"newspapers"
7808,"beef"
7808,"pip fruit"
7808,"other vegetables"
7808,"whole milk"
7808,"frozen vegetables"
7808,"rolls/buns"
7809,"sausage"
7809,"citrus fruit"
7809,"berries"
7809,"whipped/sour cream"
7809,"rolls/buns"
7809,"canned beer"
7809,"specialty bar"
7809,"napkins"
7810,"other vegetables"
7810,"soft cheese"
7810,"soda"
7810,"bottled beer"
7811,"chicken"
7811,"tropical fruit"
7811,"berries"
7811,"whole milk"
7811,"whipped/sour cream"
7811,"beverages"
7811,"sugar"
7811,"dishes"
7812,"sausage"
7812,"pork"
7812,"beef"
7812,"pip fruit"
7812,"grapes"
7812,"other vegetables"
7812,"whole milk"
7812,"butter"
7812,"curd"
7812,"yogurt"
7812,"pastry"
7812,"bottled water"
7812,"hygiene articles"
7812,"napkins"
7813,"tropical fruit"
7813,"pip fruit"
7813,"whole milk"
7813,"rolls/buns"
7813,"coffee"
7813,"hygiene articles"
7814,"tropical fruit"
7814,"root vegetables"
7814,"butter"
7814,"pasta"
7814,"soda"
7814,"napkins"
7815,"pip fruit"
7815,"UHT-milk"
7815,"curd cheese"
7815,"coffee"
7816,"yogurt"
7816,"soda"
7817,"tropical fruit"
7817,"root vegetables"
7817,"whole milk"
7817,"butter"
7817,"curd"
7817,"yogurt"
7817,"pudding powder"
7817,"coffee"
7818,"soda"
7818,"canned beer"
7819,"rolls/buns"
7819,"soda"
7820,"condensed milk"
7821,"domestic eggs"
7821,"pastry"
7821,"margarine"
7821,"cooking chocolate"
7822,"candles"
7823,"butter milk"
7823,"brown bread"
7823,"pastry"
7824,"whole milk"
7824,"curd"
7824,"semi-finished bread"
7825,"beef"
7825,"herbs"
7825,"whole milk"
7825,"pickled vegetables"
7825,"cat food"
7826,"meat"
7826,"beef"
7826,"berries"
7826,"other vegetables"
7826,"curd"
7826,"yogurt"
7826,"whipped/sour cream"
7826,"UHT-milk"
7826,"brown bread"
7827,"citrus fruit"
7827,"whole milk"
7827,"domestic eggs"
7828,"beef"
7828,"hamburger meat"
7828,"tropical fruit"
7828,"pip fruit"
7828,"root vegetables"
7828,"herbs"
7828,"other vegetables"
7828,"whole milk"
7828,"butter"
7828,"whipped/sour cream"
7828,"hard cheese"
7828,"rolls/buns"
7828,"brown bread"
7828,"oil"
7828,"waffles"
7828,"cake bar"
7829,"UHT-milk"
7829,"sugar"
7829,"soda"
7830,"berries"
7830,"whole milk"
7830,"flour"
7830,"baking powder"
7830,"dog food"
7830,"chocolate"
7831,"rolls/buns"
7832,"whole milk"
7832,"butter milk"
7832,"yogurt"
7832,"beverages"
7832,"bottled water"
7832,"soda"
7832,"newspapers"
7833,"pork"
7833,"whole milk"
7834,"candles"
7835,"pork"
7835,"other vegetables"
7835,"whipped/sour cream"
7835,"rolls/buns"
7835,"brown bread"
7835,"pastry"
7835,"sugar"
7835,"dishes"
7836,"salt"
7836,"detergent"
7837,"citrus fruit"
7837,"tropical fruit"
7837,"whole milk"
7837,"frozen meals"
7837,"rolls/buns"
7837,"brown bread"
7838,"other vegetables"
7838,"whole milk"
7838,"frozen vegetables"
7839,"pastry"
7840,"waffles"
7841,"curd"
7841,"rolls/buns"
7841,"pastry"
7842,"whole milk"
7842,"rolls/buns"
7842,"oil"
7842,"detergent"
7842,"shopping bags"
7843,"sausage"
7843,"root vegetables"
7843,"other vegetables"
7843,"frozen vegetables"
7843,"rolls/buns"
7843,"white bread"
7843,"baking powder"
7843,"bottled beer"
7843,"detergent"
7844,"soda"
7844,"fruit/vegetable juice"
7844,"long life bakery product"
7845,"ice cream"
7845,"brown bread"
7845,"pastry"
7845,"napkins"
7846,"tropical fruit"
7846,"whole milk"
7846,"butter milk"
7846,"brown bread"
7846,"bottled water"
7847,"ham"
7847,"pip fruit"
7847,"root vegetables"
7847,"other vegetables"
7847,"whole milk"
7847,"whipped/sour cream"
7847,"hard cheese"
7847,"domestic eggs"
7847,"margarine"
7848,"meat"
7848,"tropical fruit"
7848,"rolls/buns"
7848,"instant coffee"
7848,"soda"
7848,"chocolate"
7848,"newspapers"
7849,"berries"
7849,"yogurt"
7849,"domestic eggs"
7849,"rolls/buns"
7850,"other vegetables"
7850,"whole milk"
7850,"rolls/buns"
7850,"long life bakery product"
7850,"flower (seeds)"
7851,"beef"
7851,"white bread"
7852,"bottled beer"
7853,"butter"
7853,"pastry"
7853,"cat food"
7853,"canned beer"
7853,"hygiene articles"
7853,"shopping bags"
7854,"whole milk"
7854,"rolls/buns"
7854,"white bread"
7854,"soap"
7855,"citrus fruit"
7855,"whole milk"
7855,"snack products"
7856,"frankfurter"
7856,"tropical fruit"
7856,"whole milk"
7857,"sausage"
7857,"chicken"
7857,"tropical fruit"
7857,"onions"
7857,"other vegetables"
7857,"dessert"
7857,"whipped/sour cream"
7857,"UHT-milk"
7857,"cream cheese "
7857,"pastry"
7857,"bottled water"
7857,"soda"
7857,"waffles"
7857,"chewing gum"
7857,"shopping bags"
7858,"hygiene articles"
7859,"frankfurter"
7859,"sausage"
7859,"beef"
7859,"citrus fruit"
7859,"pip fruit"
7859,"berries"
7859,"other vegetables"
7859,"whole milk"
7859,"hard cheese"
7859,"frozen vegetables"
7859,"pastry"
7859,"oil"
7859,"baking powder"
7859,"dog food"
7859,"fruit/vegetable juice"
7859,"bottled beer"
7859,"specialty chocolate"
7859,"seasonal products"
7859,"detergent"
7859,"soap"
7860,"shopping bags"
7861,"beef"
7861,"margarine"
7862,"canned beer"
7863,"frankfurter"
7863,"pork"
7863,"dessert"
7863,"UHT-milk"
7863,"margarine"
